index,Title,Genre,Runtime,Rating
472,Paterson,"Action,Comedy,Drama,Romance",118,7.4
473,A United Kingdom,"Biography,Drama,Romance",111,6.8
474,Rogue One: A Star Wars Story,"Action,Adventure,Sci-Fi",133,7.8
475,Patriots Day,"Action,Crime,Drama,History,Thriller",133,7.4
476,Why Him?,"Action,Comedy",111,6.2
477,Silence,"Action,Adventure,Drama,History",161,7.2
478,20th Century Women,"Action,Comedy,Drama",119,7.4
479,The Love Witch,"Comedy,Horror,Romance",120,6.2
480,Live by Night,"Action,Crime,Drama,Thriller",129,6.4
481,Sing,"Action,Animation,Comedy,Family,Music",108,7.1
482,Miss Sloane,"Drama,Thriller",132,7.5
483,Christine,"Biography,Drama",119,6.9
484,Fences,"Action,Drama",139,7.2
485,Passengers,"Action,Adventure,Drama,Romance,Sci-Fi",116,7.0
486,A Street Cat Named Bob,"Biography,Comedy,Drama,Family",103,7.4
487,Fantastic Beasts and Where to Find Them,"Adventure,Family,Fantasy",133,7.4
488,Collateral Beauty,"Action,Drama,Romance",97,6.8
489,"I, Daniel Blake","Action,Drama",100,7.9
490,Jackie,"Biography,Drama,History",100,6.7
491,The Eyes of My Mother,"Action,Drama,Horror",76,6.1
492,Moana,"Action,Adventure,Animation,Comedy,Family",107,7.6
493,Doctor Strange,"Action,Adventure,Fantasy,Sci-Fi",115,7.5
494,Moonlight,"Action,Drama",111,7.4
495,Allied,"Action,Drama,Romance,Thriller,War",124,7.1
496,Nocturnal Animals,"Crime,Drama,Romance,Thriller",116,7.5
497,A Monster Calls,"Action,Animation,Drama,Fantasy",108,7.5
498,Manchester by the Sea,"Action,Drama",137,7.8
499,Hacksaw Ridge,"Action,Biography,Drama,History,War",139,8.2
500,Dark Matter,"Action,Drama",88,6.1
501,The Escort,"Action,Comedy,Drama,Romance",88,6.0
502,Bleed for This,"Action,Biography,Drama,Sport",117,6.8
503,Gimme Danger,"Action,Documentary,Music",108,7.2
504,The Edge of Seventeen,"Comedy,Drama",104,7.4
505,Girl Asleep,"Comedy,Family,Fantasy",77,6.2
506,Arrival,"Drama,Mystery,Sci-Fi,Thriller",116,7.9
507,Stick Man,"Action,Animation,Family",27,7.1
508,Joyeux Noel,"Drama,History,Music,Romance,War",116,7.8
509,Billy Lynn's Long Halftime Walk,"Action,Drama,War",113,6.3
510,The 9th Life of Louis Drax,"Mystery,Thriller",108,6.3
511,American Pastoral,"Crime,Drama",108,6.1
512,Justice League Dark,"Action,Animation,Fantasy,Horror,Sci-Fi",75,7.1
513,Almost Christmas,"Comedy,Drama",111,6.1
514,Trolls,"Action,Adventure,Animation,Comedy,Family",92,6.5
515,Sinners and Saints,"Action,Crime,Thriller",104,6.2
516,Closet Monster,"Drama,Fantasy,Mystery",90,7.0
517,Good Kids,Comedy,86,6.1
518,Jack Reacher: Never Go Back,"Action,Adventure,Crime,Mystery,Thriller",118,6.1
519,Queen of Katwe,"Action,Biography,Drama,Sport",124,7.4
520,The Girl with All the Gifts,"Action,Drama,Horror,Thriller",111,6.7
521,Operation Avalanche,"Drama,Mystery,Thriller",94,6.0
522,Maigret's Dead Man,"Action,Crime,Drama,Mystery",88,7.1
523,The Light Between Oceans,"Action,Drama,Romance",133,7.2
524,Ouija: Origin of Evil,"Action,Horror,Thriller",99,6.1
525,Inferno,"Action,Adventure,Crime,Drama,Mystery",121,6.2
526,The Girl on the Train,"Action,Crime,Drama,Mystery,Thriller",112,6.5
527,Miss Saigon: 25th Anniversary,"Action,Musical",141,8.1
528,Brotherhood,"Action,Crime,Drama,Thriller",104,6.1
529,Deepwater Horizon,"Action,Drama,Thriller",107,7.2
530,Titanoboa: Monster Snake,Documentary,93,6.8
531,The Accountant,"Action,Crime,Drama,Thriller",128,7.4
532,The Birth of a Nation,"Action,Biography,Drama,History",120,6.4
533,Middle School: The Worst Years of My Life,"Animation,Comedy,Drama,Family,Fantasy",92,6.1
534,View from a Blue Moon,Action,58,6.6
535,Greater,"Action,Biography,Family,Sport",130,7.2
536,I Am Not a Serial Killer,"Drama,Horror,Thriller",104,6.2
537,Denial,"Action,Biography,Drama,History",109,6.6
538,In a Valley of Violence,"Action,Crime,Drama,Thriller,Western",104,6.0
539,Train to Busan,"Action,Drama,Horror,Thriller",118,7.5
540,American Honey,"Action,Adventure,Drama,Romance",163,7.0
541,The Fourth Phase,"Action,Adventure,Documentary,Sport",90,7.1
542,David Brent: Life on the Road,"Action,Comedy,Music",96,6.3
543,Snowden,"Action,Biography,Drama,Thriller",134,7.3
544,For the Love of Spock,"Action,Biography,Documentary",111,7.6
545,The Hollars,"Comedy,Drama,Romance",88,6.5
546,The Magnificent Seven,"Action,Adventure,Western",132,6.9
547,"Lo and Behold, Reveries of the Connected World","Action,Documentary",98,7.1
548,Miss Peregrine's Home for Peculiar Children,"Action,Adventure,Drama,Family,Fantasy",127,6.7
549,Sully,"Action,Biography,Drama",96,7.5
550,Storks,"Adventure,Animation,Comedy,Family,Fantasy",87,6.8
551,I Am Bolt,"Action,Biography,Documentary,Sport",107,7.1
552,Southside with You,"Action,Biography,Drama,History,Romance",84,6.4
553,Bridget Jones's Baby,"Action,Comedy,Romance",118,6.6
554,Suicide Squad,"Action,Adventure,Fantasy,Sci-Fi",123,6.1
555,Cardboard Boxer,Drama,88,6.4
556,Being Charlie,"Action,Drama,Romance",97,6.3
557,Don't Think Twice,"Action,Comedy,Drama",92,6.8
558,The Whole Truth,"Action,Crime,Drama,Mystery,Thriller",93,6.2
559,Morris from America,"Comedy,Drama,Romance",91,6.2
560,Blood Punch,"Action,Horror,Thriller",104,6.4
561,High Strung,"Action,Drama,Music,Romance",96,6.5
562,Jason Bourne,"Action,Thriller",123,6.6
563,The Great Gilly Hopkins,"Comedy,Drama,Family",99,6.5
564,Pete's Dragon,"Action,Adventure,Comedy,Family,Fantasy",102,6.7
565,The BFG,"Action,Adventure,Family,Fantasy",117,6.4
566,Don't Breathe,"Crime,Horror,Thriller",88,7.1
567,Phantom Boy,"Action,Animation,Fantasy",84,6.6
568,Hell or High Water,"Action,Crime,Drama,Thriller,Western",102,7.6
569,Kubo and the Two Strings,"Action,Adventure,Animation,Family,Fantasy",101,7.8
570,Scrat: Spaced Out,"Animation,Comedy,Family,Sci-Fi",105,6.5
571,4th Man Out,"Comedy,Drama",86,6.6
572,War Dogs,"Comedy,Crime,Drama,War",114,7.1
573,The Secret Life of Pets,"Action,Adventure,Animation,Comedy,Family",87,6.5
574,Oasis: Supersonic,"Action,Biography,Documentary,Music",122,7.9
575,Already Tomorrow in Hong Kong,"Action,Comedy,Romance",78,6.5
576,Hands of Stone,"Action,Biography,Drama,Sport",111,6.6
577,Genius,"Action,Biography,Drama",104,6.5
578,Indignation,"Drama,Romance",110,6.8
579,Finding Dory,"Action,Adventure,Animation,Comedy,Family",97,7.3
580,The Last Reef 3D,"Action,Documentary,Family,News",40,7.4
581,Mr. Church,"Comedy,Drama",104,7.6
582,Sausage Party,"Adventure,Animation,Comedy,Fantasy",89,6.2
583,Imperium,"Action,Crime,Drama,Thriller",109,6.5
584,Anthropoid,"Action,Biography,History,Thriller,War",120,7.2
585,Star Trek: Beyond,"Action,Adventure,Sci-Fi,Thriller",122,7.1
586,Bad Moms,"Action,Comedy",100,6.2
587,Humpback Whales,Documentary,40,7.1
588,Captain Fantastic,"Comedy,Drama,Romance",118,7.9
589,Nerve,"Action,Adventure,Crime,Drama,Mystery",96,6.6
590,Lights Out,"Action,Horror,Thriller",81,6.3
591,Meet the Mobsters,"Action,Comedy,Crime,Music",88,6.3
592,Desierto,"Drama,Thriller",88,6.0
593,Raiders!: The Story of the Greatest Fan Film Ever Made,"Action,Adventure,Biography,Comedy,Documentary",106,6.9
594,We Are Many,"Action,Documentary",110,7.4
595,Blood Father,"Action,Crime,Drama,Thriller",88,6.4
596,Chasing Niagara,"Adventure,Documentary",75,6.1
597,The Infiltrator,"Action,Biography,Crime,Drama,Thriller",127,7.0
598,Alice Through the Looking Glass,"Action,Adventure,Family,Fantasy",113,6.2
599,Mike and Dave Need Wedding Dates,"Adventure,Comedy,Romance",98,6.0
600,Dennis Rodman's Big Bang in PyongYang,"Action,Documentary,Sport",93,6.2
601,Hunt for the Wilderpeople,"Action,Adventure,Comedy,Drama",101,7.9
602,The Purge: Election Year,"Action,Horror,Sci-Fi,Thriller",108,6.0
603,Swiss Army Man,"Action,Adventure,Comedy,Drama,Fantasy",97,7.0
604,Kingsglaive: Final Fantasy XV,"Action,Adventure,Animation,Drama,Fantasy",110,6.8
605,The Legend of Tarzan,"Action,Adventure,Drama,Fantasy,Romance",110,6.3
606,Captain Sparky vs. The Flying Saucers,"Action,Adventure,Animation,Comedy,Family",3,6.3
607,Neverland,"Action,Adventure,Fantasy",180,6.5
608,The Neon Demon,"Action,Horror,Thriller",118,6.2
609,De Palma,"Action,Biography,Documentary",110,7.4
610,Blackfish,"Documentary,Drama",83,8.1
611,Dead Snow 2: Red vs. Dead,"Action,Comedy,Horror",100,6.9
612,Monster High: Freaky Fusion,"Action,Animation",73,6.9
613,Zero Days,"Action,Documentary",105,7.8
614,The Fits,Drama,72,6.7
615,Big Top Scooby-Doo!,"Action,Adventure,Animation,Comedy,Family",80,7.0
616,Free State of Jones,"Action,Biography,Drama,History,War",139,6.9
617,Central Intelligence,"Action,Comedy,Crime",107,6.3
618,The Shallows,"Action,Drama,Horror,Thriller",86,6.3
619,Café Society,"Action,Comedy,Drama,Romance",96,6.6
620,Warcraft: The Beginning,"Action,Adventure,Fantasy",123,6.9
621,X-Men: Apocalypse,"Action,Adventure,Sci-Fi",144,7.0
622,All the Way,"Action,Biography,Drama,History",132,7.3
623,The Meddler,"Action,Comedy,Drama,Romance",103,6.3
624,Teenage Mutant Ninja Turtles: Out of the Shadows,"Action,Adventure,Comedy,Sci-Fi",112,6.0
625,Adoration,"Drama,Romance",101,6.3
626,The Ones Below,"Action,Drama,Thriller",87,6.1
627,Our Kind of Traitor,"Crime,Drama,Thriller",108,6.2
628,Popstar: Never Stop Never Stopping,"Action,Comedy,Music",87,6.7
629,"What Happened, Miss Simone?","Biography,Documentary,Music",101,7.6
630,Florence Foster Jenkins,"Biography,Comedy,Drama,Music,Romance",111,6.9
631,Landmine Goes Click,"Action,Crime,Drama,Thriller",105,6.0
632,Love & Friendship,"Action,Comedy,Drama,Romance",90,6.4
633,Captain America: Civil War,"Action,Adventure,Sci-Fi",147,7.8
634,The Conjuring 2,"Action,Horror,Mystery,Thriller",134,7.4
635,The Sea of Trees,Drama,110,6.0
636,Equals,"Drama,Romance,Sci-Fi",101,6.1
637,Kilo Two Bravo,"Action,Adventure,Biography,Drama,Thriller",108,7.1
638,The Tailor of Panama,"Action,Comedy,Drama,Thriller",109,6.1
639,Septembers of Shiraz,"Action,Thriller",110,6.0
640,Saved!,"Action,Comedy,Drama",92,6.8
641,A Sunday Horse,"Action,Biography,Family",108,6.2
642,Red Road,"Action,Drama,Mystery,Thriller",113,6.8
643,Now You See Me 2,"Action,Adventure,Comedy,Crime,Mystery",129,6.5
644,The Take,"Action,Crime,Drama,Thriller",92,6.3
645,The Beat That My Heart Skipped,"Action,Crime,Drama,Music,Romance",105,7.3
646,The Man Who Knew Infinity,"Action,Biography,Drama",108,7.2
647,Me Before You,"Action,Drama,Romance",106,7.4
648,Before I Wake,"Action,Drama,Fantasy,Horror,Thriller",97,6.2
649,Money Monster,"Action,Crime,Drama,Thriller",98,6.5
650,Scooby-Doo! and WWE: Curse of the Speed Demon,"Action,Adventure,Animation,Comedy,Family",80,6.1
651,Maggie's Plan,"Action,Comedy,Drama,Romance",98,6.2
652,The Nice Guys,"Action,Comedy,Crime,Drama,Mystery",116,7.4
653,The Jungle Book,"Action,Adventure,Drama,Family,Fantasy",106,7.5
654,Pelé: Birth of a Legend,"Action,Biography,Drama,Sport",107,7.2
655,Dough,"Comedy,Drama",94,6.2
656,Enigma,"Action,Drama,Mystery,Romance,Thriller",119,6.4
657,A Hologram for the King,"Action,Comedy,Drama,Romance",98,6.1
658,The Huntsman: Winter's War,"Action,Adventure,Drama,Fantasy",114,6.1
659,The Angry Birds Movie,"Action,Adventure,Animation,Comedy,Family",97,6.3
660,Crimson Peak,"Action,Drama,Fantasy,Horror,Mystery",119,6.5
661,River,"Action,Thriller",89,6.0
662,Tiny Giants 3D,"Action,Adventure,Documentary,Family",44,7.9
663,Starter for 10,"Action,Comedy,Drama,Romance,Sport",92,6.7
664,Manhattan Night,"Action,Crime,Drama,Mystery,Thriller",113,6.2
665,Born to Be Blue,"Action,Biography,Drama,Music,Romance",97,6.9
666,Confirmation,"Action,Biography,Drama,History",110,6.8
667,Janis: Little Girl Blue,"Action,Biography,Documentary,Music",103,7.5
668,The Bronze,"Action,Comedy,Drama,Sport",100,6.0
669,Batman: The Killing Joke,"Action,Animation,Crime,Drama,Sci-Fi",76,6.5
670,Keanu,"Action,Comedy",100,6.3
671,Space Junk 3D,"Action,Documentary",38,6.5
672,Match Point,"Action,Drama,Romance,Sport,Thriller",124,7.7
673,Crazy Heart,"Action,Drama,Music,Romance",112,7.3
674,Aliens of the Deep,"Action,Documentary,Family",47,6.5
675,Barney Thomson,"Action,Comedy,Crime",96,6.3
676,Traders,"Action,Thriller",90,6.2
677,Criminal,"Action,Crime,Drama,Mystery,Sci-Fi",113,6.3
678,Hardcore Henry,"Action,Adventure,Sci-Fi,Thriller",96,6.7
679,3D Safari: Africa,"Action,Adventure,Documentary,Reality-TV",88,7.1
680,Sing Street,"Action,Comedy,Drama,Music,Romance",106,8.0
681,I Am Belfast,"Action,Documentary",84,6.7
682,Tristan + Isolde,"Action,Drama,History,Romance,War",105,6.8
683,Elvis & Nixon,"Comedy,History",86,6.4
684,Demolition,"Action,Comedy,Drama",101,7.0
685,Miles Ahead,"Action,Biography,Comedy,Crime,Drama",100,6.4
686,Batman v Superman: Dawn of Justice,"Action,Adventure,Fantasy,Sci-Fi",151,6.6
687,The Damned United,"Action,Biography,Drama,History,Sport",98,7.6
688,Green Room,"Action,Crime,Horror,Music,Thriller",95,7.0
689,Everybody Wants Some!!,"Action,Comedy",117,7.0
690,Cleaner,"Action,Crime,Mystery,Thriller",88,6.1
691,Atonement,"Action,Drama,History,Mystery,Romance",123,7.8
692,Steve McQueen: The Man & Le Mans,"Action,Documentary",102,6.8
693,Scoop,"Action,Comedy,Crime,Mystery",96,6.7
694,This Is It,"Action,Documentary,Music,Musical",111,7.3
695,The Time Traveler's Wife,"Action,Drama,Fantasy,Romance,Sci-Fi",107,7.1
696,Lego DC Comics Superheroes: Justice League - Gotham City Breakout,"Action,Adventure,Animation,Comedy,Family",78,6.0
697,13 Going on 30,"Action,Comedy,Fantasy,Romance",98,6.1
698,Nanny McPhee,"Action,Comedy,Family,Fantasy",97,6.6
699,A Bigger Splash,"Action,Crime,Drama,Mystery,Thriller",125,6.4
700,Anesthesia,"Action,Crime,Drama,Thriller",90,6.1
701,Brothers of the Wind,"Action,Adventure,Drama,Family",98,6.8
702,Vigilante Diaries,"Action,Crime,Thriller",107,6.2
703,Fastball,"Action,Documentary,Sport",87,7.4
704,The Game of Their Lives,"Action,Drama,History,Sport",101,6.2
705,The Raid 2,"Action,Crime,Thriller",150,8.0
706,Miracles from Heaven,"Action,Biography,Drama,Family,Fantasy",109,7.1
707,How to Lose Friends & Alienate People,"Action,Biography,Comedy,Drama,Romance",110,6.4
708,Whiskey Tango Foxtrot,"Action,Biography,Comedy,Drama,War",112,6.6
709,Insidious: Chapter 3,"Action,Fantasy,Horror,Mystery,Thriller",97,6.1
710,To Save a Life,"Action,Drama",105,7.0
711,Bobby,"Action,Biography,Documentary,Sport",97,7.0
712,Eye in the Sky,"Action,Drama,Thriller,War",102,7.3
713,Journey to Space,"Action,Adventure,Documentary,Sci-Fi",45,6.5
714,Holding the Man,"Action,Biography,Drama,Romance",127,7.3
715,The Colony,"Action,Drama,History,Romance,Thriller",106,7.1
716,Kung Fu Panda 3,"Action,Adventure,Animation,Comedy,Family",95,7.1
717,My Big Fat Greek Wedding 2,"Action,Comedy,Family,Romance",94,6.0
718,Eddie the Eagle,"Action,Biography,Comedy,Drama,Sport",106,7.4
719,Midnight Special,"Action,Adventure,Drama,Mystery,Sci-Fi",112,6.6
720,Miracle at St. Anna,"Action,Crime,Drama,Thriller,War",160,6.0
721,Down Terrace,"Action,Comedy,Crime,Drama",93,6.5
722,Wildlike,"Action,Adventure,Drama,Thriller",104,6.7
723,Undisputed 2: Last Man Standing,"Action,Crime,Drama,Sport",98,7.1
724,Undisputed,"Action,Crime,Drama,Sport",105,6.2
725,Tigerland,"Action,Drama,War",101,7.0
726,The Informant!,"Action,Comedy,Crime,Drama,Thriller",108,6.5
727,10 Cloverfield Lane,"Action,Drama,Horror,Mystery,Sci-Fi",103,7.2
728,The Brothers Grimsby,"Action,Adventure,Comedy",83,6.2
729,"Hello, My Name Is Doris","Action,Comedy,Drama,Romance",90,6.6
730,Touched with Fire,"Drama,Romance",106,6.1
731,Gosford Park,"Action,Comedy,Drama,Mystery",131,7.3
732,Kill the Irishman,"Action,Biography,Crime,Drama",106,7.1
733,Dog Pound,"Action,Drama",91,7.0
734,Catfish,"Action,Documentary",87,7.1
735,Sin Nombre,"Action,Adventure,Crime,Drama,Thriller",96,7.6
736,The Confirmation,"Action,Comedy",101,6.4
737,Anything Else,"Comedy,Romance",108,6.4
738,13 Hours,"Action,Drama,History,Thriller,War",144,7.3
739,Anomalisa,"Action,Animation,Comedy,Drama,Romance",90,7.3
740,Mr. Right,"Action,Comedy,Romance",95,6.3
741,"Hail, Caesar!","Comedy,Mystery",106,6.3
742,Louder Than Bombs,"Action,Drama",109,6.6
743,The von Trapp Family: A Life of Music,"Action,Biography,Drama,Family,Music",98,6.5
744,Rambo,"Action,Thriller,War",92,7.0
745,WXIII: Patlabor the Movie 3,"Action,Animation,Crime,Sci-Fi",102,6.7
746,Harlock: Space Pirate,"Action,Adventure,Animation,Sci-Fi",115,6.5
747,Collapse,"Action,Documentary",82,7.8
748,He Never Died,"Action,Comedy,Drama,Fantasy,Thriller",99,6.4
749,John Wick,"Action,Crime,Thriller",101,7.3
750,Zootopia,"Action,Adventure,Animation,Comedy,Crime",108,8.0
751,Mother's Day,"Drama,Horror,Thriller",112,6.3
752,Amazing Grace,"Action,Biography,Drama,History,Romance",118,7.5
753,Race,"Action,Biography,Drama,History,Sport",134,7.1
754,The Letter Writer,"Action,Drama,Family",85,6.9
755,Triple 9,"Action,Crime,Drama,Thriller",115,6.3
756,How to Be Single,"Action,Comedy,Romance",110,6.1
757,The Finest Hours,"Action,Drama,History,Thriller",117,6.8
758,Lakeview Terrace,"Action,Crime,Drama,Thriller",110,6.1
759,Somewhere,"Action,Comedy,Drama",97,6.3
760,Diary of a Wimpy Kid: Rodrick Rules,"Action,Comedy,Family",105,6.6
761,Killshot,"Action,Crime,Drama,Thriller",95,6.0
762,Vampire Hunter D: Bloodlust,"Action,Adventure,Animation,Drama,Fantasy",103,7.7
763,The Oxford Murders,"Action,Crime,Mystery,Thriller",104,6.1
764,Risen,"Action,Adventure,Drama,Fantasy,History",107,6.3
765,The Witch,"Action,Horror,Mystery",92,6.8
766,Jolene,"Action,Drama",121,6.5
767,Lego Scooby-Doo!: Haunted Hollywood,"Action,Animation,Comedy,Family,Fantasy",75,6.1
768,Assassination Games,"Action,Crime,Drama,Thriller",101,6.2
769,Dirty Pretty Things,"Action,Crime,Drama,Thriller",97,7.4
770,Hero,"Action,Adventure,History",107,7.9
771,Deadpool,"Action,Adventure,Comedy,Romance,Sci-Fi",108,8.0
772,The Boy,"Action,Horror,Mystery,Thriller",97,6.0
773,"WWE TLC Tables, Ladders & Chairs",Action,171,6.7
774,Where to Invade Next,"Action,Comedy,Documentary",120,7.6
775,The Choice,"Action,Drama,Romance",111,6.6
776,Once I Was a Beehive,"Action,Comedy,Drama,Family",119,6.3
777,Cadillac Records,"Action,Biography,Drama,Music",109,7.0
778,DRUNK STONED BRILLIANT DEAD: The Story of the National Lampoon,"Action,Biography,Comedy,Documentary,History",98,7.2
779,Joy,"Action,Biography,Comedy,Drama",124,6.6
780,Kate & Leopold,"Action,Comedy,Fantasy,Romance",118,6.4
781,Glorious 39,"Action,Drama,History,Thriller,War",129,6.5
782,The Snow Queen 2,"Action,Adventure,Animation,Comedy,Family",78,6.3
783,Deep Web,"Action,Documentary",90,7.0
784,The Invitation,"Action,Drama,Horror,Mystery,Thriller",100,6.7
785,The Survivalist,"Action,Drama,Sci-Fi,Thriller",104,6.4
786,Krampus,"Action,Comedy,Fantasy,Horror",98,6.2
787,Veteran,"Action,Comedy,Crime,Drama",123,7.1
788,The Spectacular Now,"Comedy,Drama,Romance",95,7.1
789,You Kill Me,"Action,Comedy,Crime,Romance,Thriller",93,6.5
790,Uptown Girls,"Action,Comedy,Drama,Romance",92,6.1
791,Mayor of the Sunset Strip,"Action,Biography,Documentary,Music",94,7.0
792,The Revenant,"Action,Adventure,Drama,History,Thriller",156,8.0
793,A Perfect Day,"Action,Comedy,Drama,War",106,6.8
794,Flashbacks of a Fool,"Action,Drama",109,6.8
795,Things We Lost in the Fire,"Action,Drama",118,7.2
796,District 13: Ultimatum,"Action,Crime,Thriller",101,6.5
797,Sunset Song,"Action,Drama",135,6.5
798,Thin Ice,"Action,Comedy,Crime,Drama",93,6.2
799,"Crouching Tiger, Hidden Dragon","Action,Adventure,Drama,Fantasy,Romance",120,7.9
800,Justice League vs. Teen Titans,"Action,Animation,Comedy,Fantasy,Sci-Fi",78,7.0
801,Extraordinary Tales,"Action,Animation,Horror,Mystery",73,6.4
802,Snow Chick: A Penguin's Tale,"Action,Documentary",58,7.5
803,Arc,"Action,Drama",105,6.2
804,Forsaken,"Action,Drama,Western",90,6.3
805,Star Wars: The Force Awakens,"Action,Adventure,Fantasy,Sci-Fi,Thriller",136,8.0
806,Coming Home,"Action,Drama,History,Romance",109,7.3
807,Bon Cop Bad Cop,"Action,Comedy,Crime,Thriller",105,6.9
808,"Monster High: Boo York, Boo York","Action,Animation",71,6.7
809,The Tribe,"Action,Crime,Drama",126,7.1
810,Love Me,"Action,Comedy,Documentary,Drama,Romance",90,6.4
811,Bandits,"Action,Comedy,Crime,Drama,Romance",123,6.5
812,Undertow,"Action,Drama,Thriller",108,6.7
813,Turn the River,"Action,Drama",92,6.0
814,Tumbledown,"Action,Comedy,Music,Romance",105,6.2
815,Monster High: Great Scarrier Reef,"Action,Animation",71,6.2
816,Churchill's Secret,"Action,Biography,Drama,History",100,6.7
817,Personal Effects,"Action,Drama",106,6.3
818,Reality,"Action,Comedy",95,6.9
819,The Hunger Games: Mockingjay - Part 2,"Action,Adventure,Sci-Fi,Thriller,War",137,6.5
820,The Forbidden Room,"Action,Comedy,Mystery",130,6.2
821,Concussion,"Action,Biography,Drama,Sport",123,7.1
822,Daddy's Home,"Action,Comedy,Family",96,6.1
823,The Editor,"Action,Comedy,Horror,Mystery",95,6.1
824,Nick and Norah's Infinite Playlist,"Action,Comedy,Drama,Music,Romance",90,6.7
825,And Everything Is Going Fine,"Action,Documentary",105,7.2
826,Michael Jackson's Journey from Motown to Off the Wall,"Action,Documentary,Music",93,7.4
